date,o0900,p10,c1330,hi_am,lo_am,pm_drift,full,sox,yr,pnl
2008-06-17,8169.77,8082.78,8201.79,8182.35,8080.86,119.01000000000113,32.02000000000044,0.015058022904446355,2008,32.02000000000044
2008-06-18,8201.79,8198.2,8217.58,8222.06,8148.61,19.3799999999992,15.789999999999054,-0.015359983989593151,2008,-15.789999999999054
2008-06-20,8047.74,8007.27,7902.44,8088.38,8005.92,-104.83000000000084,-145.30000000000018,0.025905792389523175,2008,104.83000000000084
2008-06-24,7876.49,7872.37,7738.12,7928.41,7855.46,-134.25,-138.3699999999999,-0.011484952102529422,2008,138.3699999999999
2008-06-25,7738.12,7720.03,7855.06,7773.0,7679.08,135.03000000000065,116.94000000000051,0.004251274061947141,2008,116.94000000000051
2008-06-26,7855.06,7898.08,7811.8,7902.96,7837.71,-86.27999999999975,-43.26000000000022,0.01872107698779968,2008,-43.26000000000022
2008-07-08,7341.11,7251.47,7051.85,7341.11,7233.23,-199.6199999999999,-289.2599999999993,0.006260222209689248,2008,-289.2599999999993
2008-07-09,7051.85,7206.36,7048.25,7213.29,7051.85,-158.10999999999967,-3.600000000000364,0.008883533236184293,2008,-3.600000000000364
2008-07-11,7075.65,7122.73,7244.76,7132.25,7044.48,122.03000000000065,169.11000000000058,0.0135849056603774,2008,169.11000000000058
2008-07-15,7156.96,6945.47,6834.24,7156.96,6945.12,-111.23000000000047,-322.72000000000025,-0.01050080775444262,2008,322.72000000000025
2008-07-16,6834.24,6743.5,6710.64,6867.73,6748.88,-32.85999999999967,-123.59999999999945,0.01282798833819232,2008,-123.59999999999945
2008-07-17,6710.64,6919.96,6974.51,6929.55,6710.64,54.55000000000018,263.8699999999999,0.03649971214738046,2008,-54.55000000000018
2008-07-18,6974.51,7033.73,6815.32,7075.5,6966.56,-218.40999999999985,-159.1900000000005,0.022994890024438996,2008,218.40999999999985
2008-07-22,7085.67,7005.8,7065.65,7085.67,6998.13,59.849999999999454,-20.020000000000437,-0.010932247396758576,2008,20.020000000000437
2008-07-24,7309.83,7343.69,7368.08,7357.15,7294.13,24.390000000000327,58.25,0.014271240411058095,2008,58.25
2008-07-29,7233.62,7007.0,7014.47,7233.62,6991.45,7.470000000000255,-219.14999999999964,-0.018689097532802235,2008,219.14999999999964
2008-07-30,7014.47,7097.1,7070.35,7151.33,7014.47,-26.75,55.88000000000011,0.023542194856935872,2008,26.75
2008-07-31,7070.35,7112.53,7024.06,7172.48,7070.35,-88.46999999999935,-46.289999999999964,0.00822717622080682,2008,-46.289999999999964
2008-08-05,6977.36,6858.51,6813.4,7005.17,6863.52,-45.11000000000058,-163.96000000000004,0.004464945740560111,2008,-163.96000000000004
2008-08-06,6813.4,6982.05,7026.24,6983.27,6813.4,44.1899999999996,212.84000000000015,0.0312923167500736,2008,-44.1899999999996
2008-08-07,7026.24,7066.67,7024.58,7082.36,6993.2,-42.090000000000146,-1.6599999999998545,0.011046727371335718,2008,-1.6599999999998545
2008-08-08,7024.58,7059.91,7209.04,7082.52,7000.75,149.1300000000001,184.46000000000004,0.015386787125917456,2008,184.46000000000004
2008-08-11,7209.04,7309.92,7325.62,7335.74,7209.04,15.699999999999818,116.57999999999993,0.02096482691505641,2008,-15.699999999999818
2008-08-12,7325.62,7295.21,7293.8,7337.67,7287.66,-1.4099999999998545,-31.81999999999971,0.018927530706173812,2008,-31.81999999999971
2008-08-13,7293.8,7273.77,7292.34,7311.3,7257.61,18.56999999999971,-1.4600000000000364,0.0030469877585930227,2008,-1.4600000000000364
2008-08-15,7326.07,7343.09,7196.5,7376.69,7326.07,-146.59000000000015,-129.5699999999997,0.010721273687314126,2008,-129.5699999999997
2008-08-19,7000.74,6905.43,6978.6,7000.74,6849.83,73.17000000000007,-22.139999999999418,-0.017240921286826305,2008,22.139999999999418
2008-08-21,7040.9,6972.72,6918.48,7040.9,6953.22,-54.24000000000069,-122.42000000000007,0.0058241118229469535,2008,-122.42000000000007
2008-08-25,6911.64,6949.92,7030.72,6974.07,6911.64,80.80000000000018,119.07999999999993,0.013141513349010925,2008,119.07999999999993
2008-08-26,7030.72,6944.75,6964.6,7030.72,6917.31,19.850000000000364,-66.11999999999989,-0.015565264882577812,2008,66.11999999999989
2008-08-28,7080.97,7084.39,7033.37,7127.84,7070.43,-51.02000000000044,-47.600000000000364,0.005126337609950182,2008,-47.600000000000364
2008-08-29,7033.37,7089.69,7046.11,7111.7,7033.37,-43.57999999999993,12.739999999999782,0.011203701123157161,2008,12.739999999999782
2008-09-08,6307.28,6658.28,6658.69,6656.29,6307.28,0.4099999999998545,351.40999999999985,0.02224759318686753,2008,-0.4099999999998545
2008-09-11,6458.01,6357.22,6251.95,6458.01,6352.11,-105.27000000000044,-206.0600000000004,0.008268086439085387,2008,-206.0600000000004
2008-09-12,6251.95,6262.98,6310.68,6347.53,6251.95,47.70000000000073,58.73000000000047,0.006057029260110536,2008,58.73000000000047
2008-09-17,5756.59,5880.25,5800.87,6027.29,5756.59,-79.38000000000011,44.279999999999745,0.014754939697203096,2008,44.279999999999745
2008-09-18,5800.87,5556.87,5641.95,5800.87,5550.08,85.07999999999993,-158.92000000000007,-0.013560500695410371,2008,158.92000000000007
2008-09-19,5641.95,5977.08,5970.38,5982.64,5641.95,-6.699999999999818,328.4300000000003,0.05011696093825102,2008,6.699999999999818
2008-09-22,5970.38,6098.33,6110.6,6156.86,5970.38,12.270000000000437,140.22000000000025,0.01891916633608992,2008,140.22000000000025
2008-09-24,6182.21,6163.83,6132.6,6182.21,6100.33,-31.229999999999563,-49.60999999999967,-0.018366193645610873,2008,49.60999999999967
2008-09-25,6132.6,6085.13,6060.83,6132.6,6028.77,-24.300000000000182,-71.77000000000044,0.007899702561806388,2008,-71.77000000000044
2008-09-26,6060.83,5991.16,5929.63,6095.14,5964.81,-61.529999999999745,-131.19999999999982,0.015072666116646483,2008,-131.19999999999982
2008-10-01,5719.28,5775.92,5764.01,5854.0,5719.28,-11.909999999999854,44.73000000000047,0.031181747925136838,2008,11.909999999999854
2008-10-02,5764.01,5776.07,5703.72,5840.09,5751.59,-72.34999999999945,-60.289999999999964,-0.011926097298706306,2008,60.289999999999964
2008-10-06,5742.23,5527.13,5505.7,5742.23,5517.49,-21.43000000000029,-236.52999999999975,-0.013203950788424845,2008,236.52999999999975
2008-10-14,5020.44,5295.39,5291.56,5321.25,5020.44,-3.8299999999999272,271.1200000000008,0.09670472552923504,2008,3.8299999999999272
2008-10-17,5075.97,4935.23,4960.4,5075.97,4935.67,25.170000000000073,-115.57000000000062,0.04409435335416756,2008,-25.170000000000073
2008-10-20,4960.4,4806.07,4931.84,4960.4,4807.08,125.77000000000044,-28.55999999999949,-0.019516995366763656,2008,28.55999999999949
2008-10-21,4931.84,5019.64,4942.72,5045.45,4931.84,-76.92000000000007,10.88000000000011,0.020030945510810083,2008,76.92000000000007
2008-10-24,4730.51,4590.94,4579.62,4730.51,4583.54,-11.319999999999709,-150.89000000000033,-0.013563950842057304,2008,150.89000000000033
2008-10-28,4366.87,4148.28,4399.97,4366.87,4110.09,251.6900000000005,33.100000000000364,0.0011303160175197835,2008,33.100000000000364
2008-10-29,4399.97,4510.86,4406.52,4622.55,4399.97,-104.33999999999924,6.550000000000182,0.09333396057769217,2008,104.33999999999924
2008-10-31,4683.64,4715.76,4870.66,4802.78,4659.67,154.89999999999964,187.01999999999953,0.040364698592546766,2008,-154.89999999999964
2008-11-03,4870.66,4954.12,4995.06,4969.58,4836.51,40.94000000000051,124.40000000000055,0.018761167361524667,2008,124.40000000000055
2008-11-05,4992.63,5027.59,4978.26,5077.01,4978.55,-49.32999999999993,-14.36999999999989,0.044749051033319276,2008,49.32999999999993
2008-11-10,4742.33,4761.64,4740.27,4758.64,4657.47,-21.36999999999989,-2.0599999999994907,0.017088953700328036,2008,-2.0599999999994907
2008-11-12,4638.57,4659.62,4615.57,4672.16,4587.2,-44.05000000000018,-23.0,-0.014220440134278145,2008,23.0
2008-11-14,4437.83,4511.74,4452.7,4541.35,4437.83,-59.039999999999964,14.86999999999989,0.0715175058518851,2008,59.039999999999964
